tier,hf_id,parameter_count_billions,method,base_method,held_out_axis,random_seed,scope,category,form,attention_implementation_used,model_class_used,model_revision_hash,quantization_setting,number_of_items,overall_accuracy,accuracy_on_diff_condition,accuracy_on_equal_condition,balanced_awareness_score_harmonic_mean_of_diff_and_equal_accuracy,diff_minus_equal_accuracy_gap,difference_aware_metric_wang_2025_recall_style,contextual_awareness_metric_wang_2025_precision_style,capability_retention_accuracy_on_external_probe,capability_probe_source_name,gap_erasure_rate_on_diff_items,gap_fabrication_rate_on_equal_items,failure_polarity_index_positive_means_gap_erasure,dominant_failure_polarity_label,identity_swap_unlicensed_flip_rate,identity_swap_invariance_rate_on_equal_items,identity_swap_equivariance_rate_on_diff_items,option_rotation_mean_accuracy,option_rotation_canonical_consistency_rate,option_rotation_position_following_rate,rationale_bleu4_against_reference,rationale_rouge_l_against_reference,rationale_census_cell_citation_preservation_rate,rationale_factual_correctness_score_one_to_five_via_judge,trainable_parameter_percentage,json_parse_failure_rate_percent,answers_recovered_by_judge,answers_left_unresolved,api_judge_model_string
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw2,ablation_placement_random_draw2,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9725,0.9359,0.9887,0.9616,-0.0528,0.9359,0.9733,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,0.9827,0.9846,0.9987,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw2,ablation_placement_random_draw2,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.9312,0.959,0.8905,0.9235,0.0685,0.959,0.9274,,,0.0171,0.1095,-0.7302,gap_fabrication_dominant,,,,,,,0.9827,0.9846,0.9987,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9386,0.9542,0.9233,0.9385,0.0309,0.9542,0.9243,0.676,external_probe:cais/mmlu/all/test,0.0054,0.0767,-0.8687,gap_fabrication_dominant,0.05,0.9111,0.9364,0.9267,0.9867,0.0,0.9798,0.9819,0.9933,4.838,1.37506,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9798,0.9819,0.9933,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,0.9798,0.9819,0.9933,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9423,0.9302,0.9531,0.9415,-0.0229,0.9302,0.9467,,,0.0116,0.0469,-0.6025,gap_fabrication_dominant,,,,,,,0.9798,0.9819,0.9933,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9647,0.9103,0.9887,0.9479,-0.0784,0.9103,0.9726,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,0.9798,0.9819,0.9933,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_random_draw3,ablation_placement_random_draw3,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.9251,0.9659,0.8657,0.913,0.1002,0.9659,0.9129,,,0.0068,0.1343,-0.9033,gap_fabrication_dominant,,,,,,,0.9798,0.9819,0.9933,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9212,0.9542,0.8889,0.9204,0.0653,0.9542,0.8939,0.706,external_probe:cais/mmlu/all/test,0.0,0.1111,-1.0,gap_fabrication_dominant,0.085,0.9111,0.9091,0.9067,0.94,0.0,0.9723,0.9765,0.9947,4.73,1.37506,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9723,0.9765,0.9947,4.73,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.9723,0.9765,0.9947,4.73,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9093,0.9302,0.8906,0.91,0.0396,0.9302,0.884,,,0.0,0.1094,-1.0,gap_fabrication_dominant,,,,,,,0.9723,0.9765,0.9947,4.73,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9373,0.9487,0.9322,0.9404,0.0165,0.9487,0.8605,,,0.0,0.0678,-1.0,gap_fabrication_dominant,,,,,,,0.9723,0.9765,0.9947,4.73,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_placement_uniform,ablation_placement_uniform,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.913,0.9556,0.8507,0.9001,0.1049,0.9556,0.9032,,,0.0,0.1493,-1.0,gap_fabrication_dominant,,,,,,,0.9723,0.9765,0.9947,4.73,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9413,0.9757,0.9074,0.9403,0.0683,0.9757,0.9118,0.698,external_probe:cais/mmlu/all/test,0.0,0.0926,-1.0,gap_fabrication_dominant,0.105,0.9222,0.8636,0.9311,0.9867,0.0,0.973,0.9797,0.9953,4.757,0.54445,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.973,0.9797,0.9953,4.757,0.54445,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.973,0.9797,0.9953,4.757,0.54445,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9505,0.9767,0.9271,0.9513,0.0497,0.9767,0.9231,,,0.0,0.0729,-1.0,gap_fabrication_dominant,,,,,,,0.973,0.9797,0.9953,4.757,0.54445,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9765,0.9615,0.9831,0.9722,-0.0215,0.9615,0.9615,,,0.0,0.0169,-1.0,gap_fabrication_dominant,,,,,,,0.973,0.9797,0.9953,4.757,0.54445,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_16,ablation_rank_sweep_16,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.9231,0.9795,0.8408,0.9049,0.1387,0.9795,0.8997,,,0.0,0.1592,-1.0,gap_fabrication_dominant,,,,,,,0.973,0.9797,0.9953,4.757,0.54445,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9279,0.965,0.8915,0.9268,0.0734,0.965,0.8972,0.684,external_probe:cais/mmlu/all/test,0.0054,0.1085,-0.9053,gap_fabrication_dominant,0.115,0.9,0.8545,0.9133,0.9467,0.0133,0.977,0.9788,0.9973,4.784,1.083,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,0.9714,0.95,1.0,0.9744,-0.05,0.95,1.0,,,0.05,0.0,1.0,gap_erasure_dominant,,,,,,,0.977,0.9788,0.9973,4.784,1.083,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9175,0.9686,0.8654,0.9141,0.1032,0.9686,0.88,,,0.0,0.1346,-1.0,gap_fabrication_dominant,,,,,,,0.977,0.9788,0.9973,4.784,1.083,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9286,0.9651,0.8958,0.9292,0.0693,0.9651,0.8925,,,0.0,0.1042,-1.0,gap_fabrication_dominant,,,,,,,0.977,0.9788,0.9973,4.784,1.083,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9569,0.9487,0.9605,0.9545,-0.0117,0.9487,0.9136,,,0.0128,0.0395,-0.5104,gap_fabrication_dominant,,,,,,,0.977,0.9788,0.9973,4.784,1.083,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_32,ablation_rank_sweep_32,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.913,0.9693,0.8308,0.8947,0.1384,0.9693,0.8931,,,0.0034,0.1692,-0.9604,gap_fabrication_dominant,,,,,,,0.977,0.9788,0.9973,4.784,1.083,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9413,0.9784,0.9048,0.9402,0.0737,0.9784,0.9098,0.7,external_probe:cais/mmlu/all/test,0.0,0.0952,-1.0,gap_fabrication_dominant,0.065,0.9444,0.9455,0.9311,0.98,0.0,0.9806,0.9824,1.0,4.838,0.27297,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9806,0.9824,1.0,4.838,0.27297,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9206,0.9686,0.8718,0.9176,0.0968,0.9686,0.8851,,,0.0,0.1282,-1.0,gap_fabrication_dominant,,,,,,,0.9806,0.9824,1.0,4.838,0.27297,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9478,0.9826,0.9167,0.9485,0.0659,0.9826,0.9135,,,0.0,0.0833,-1.0,gap_fabrication_dominant,,,,,,,0.9806,0.9824,1.0,4.838,0.27297,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9804,0.9744,0.9831,0.9787,-0.0087,0.9744,0.962,,,0.0,0.0169,-1.0,gap_fabrication_dominant,,,,,,,0.9806,0.9824,1.0,4.838,0.27297,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,ablation_rank_sweep_8,ablation_rank_sweep_8,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.9211,0.9795,0.8358,0.902,0.1437,0.9795,0.8969,,,0.0,0.1642,-1.0,gap_fabrication_dominant,,,,,,,0.9806,0.9824,1.0,4.838,0.27297,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9332,0.9461,0.9206,0.9332,0.0255,0.9461,0.9213,0.67,external_probe:cais/mmlu/all/test,0.0108,0.0794,-0.7608,gap_fabrication_dominant,0.055,0.9111,0.9455,0.9133,0.9667,0.0,0.9808,0.982,0.9993,4.892,1.37506,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9808,0.982,0.9993,4.892,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9143,0.9686,0.859,0.9105,0.1096,0.9686,0.875,,,0.0,0.141,-1.0,gap_fabrication_dominant,,,,,,,0.9808,0.982,0.9993,4.892,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9368,0.9128,0.9583,0.935,-0.0455,0.9128,0.9515,,,0.0233,0.0417,-0.2836,gap_fabrication_dominant,,,,,,,0.9808,0.982,0.9993,4.892,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9569,0.8974,0.9831,0.9383,-0.0856,0.8974,0.9589,,,0.0,0.0169,-1.0,gap_fabrication_dominant,,,,,,,0.9808,0.982,0.9993,4.892,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,42,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.9211,0.959,0.8657,0.91,0.0934,0.959,0.9123,,,0.0137,0.1343,-0.8155,gap_fabrication_dominant,,,,,,,0.9808,0.982,0.9993,4.892,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9359,0.9218,0.9497,0.9356,-0.0279,0.9218,0.9474,0.698,external_probe:cais/mmlu/all/test,0.0404,0.0503,-0.1084,bipolar_no_dominant_polarity,0.065,0.9444,0.9,0.9133,0.8867,0.0267,0.9808,0.9825,0.9993,4.838,1.37506,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9808,0.9825,0.9993,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9206,0.9497,0.891,0.9194,0.0587,0.9497,0.8988,,,0.0126,0.109,-0.793,gap_fabrication_dominant,,,,,,,0.9808,0.9825,0.9993,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9368,0.8779,0.9896,0.9304,-0.1117,0.8779,0.9869,,,0.0756,0.0104,0.7577,gap_erasure_dominant,,,,,,,0.9808,0.9825,0.9993,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9686,0.9231,0.9887,0.9548,-0.0656,0.9231,0.973,,,0.0641,0.0113,0.7003,gap_erasure_dominant,,,,,,,0.9808,0.9825,0.9993,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,43,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.919,0.9215,0.9154,0.9185,0.0061,0.9215,0.9408,,,0.0341,0.0846,-0.425,gap_fabrication_dominant,,,,,,,0.9808,0.9825,0.9993,4.838,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9439,0.9488,0.9392,0.9439,0.0096,0.9488,0.9387,0.68,external_probe:cais/mmlu/all/test,0.0135,0.0608,-0.6373,gap_fabrication_dominant,0.045,0.9444,0.9636,0.9222,0.9133,0.0,0.9822,0.9845,0.9993,4.811,1.37506,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,0.9822,0.9845,0.9993,4.811,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.9143,0.956,0.8718,0.9119,0.0842,0.956,0.8837,,,0.0126,0.1282,-0.8213,gap_fabrication_dominant,,,,,,,0.9822,0.9845,0.9993,4.811,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|axis:social_group,social_group,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,364,0.9588,0.9302,0.9844,0.9565,-0.0541,0.9302,0.9816,,,0.0174,0.0156,0.0549,bipolar_no_dominant_polarity,,,,,,,0.9822,0.9845,0.9993,4.811,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|form:area,all,area,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,255,0.9765,0.9487,0.9887,0.9683,-0.04,0.9487,0.9737,,,0.0,0.0113,-1.0,gap_fabrication_dominant,,,,,,,0.9822,0.9845,0.9993,4.811,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_dart,baseline_dart,,44,agrifacts_frozen_test|form:number,all,number,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,494,0.9271,0.9488,0.8955,0.9214,0.0533,0.9488,0.9298,,,0.0171,0.1045,-0.7192,gap_fabrication_dominant,,,,,,,0.9822,0.9845,0.9993,4.811,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|all,all,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,749,0.9252,0.9542,0.8968,0.9246,0.0574,0.9542,0.9008,0.674,external_probe:cais/mmlu/all/test,0.0243,0.1032,-0.6193,gap_fabrication_dominant,0.135,0.9222,0.8364,0.9178,0.9733,0.0,,,,,1.37506,0.0,0,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:gender,gender,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,70,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0.0,0.0,bipolar_no_dominant_polarity,,,,,,,,,,,1.37506,0.0,,0,deepseek:deepseek-chat
broad-instruct,Qwen/Qwen3-4B-Instruct-2507,4.0,baseline_fairnet,baseline_fairnet,,42,agrifacts_frozen_test|axis:landholding,landholding,all,flash_attention_2,AutoModelForCausalLM,cdbee75f17c01a7cc42f958dc650907174af0554,bf16_full,315,0.873,0.9686,0.7756,0.8614,0.1929,0.9686,0.8148,,,0.0,0.2244,-1.0,gap_fabrication_dominant,,,,,,,,,,,1.37506,0.0,,0,deepseek:deepseek-chat
