method_name,base_model_name,random_seed,layer_index,module_type,matrix_name,bf16_aware_update_sparsity,principal_angle_rotation_left_subspace_degrees,principal_angle_rotation_right_subspace_degrees,normalized_spectral_shift,update_mask_overlap_with_principal_mask,update_mask_overlap_with_low_magnitude_mask,stable_rank_of_update,frobenius_norm_of_update,relative_frobenius_drift,hill_tail_exponent
graft_proposed_qlora_nf4,broad-instruct,42,23,v_proj,base_model.model.model.layers.23.self_attn.v_proj,0.123642,0.275447,0.309687,0.000388,0.491625,0.545701,1.212578,0.745247,0.019524,1.103606
graft_proposed_qlora_nf4,broad-instruct,42,23,o_proj,base_model.model.model.layers.23.self_attn.o_proj,0.119571,0.246435,0.26801,0.000306,0.494651,0.543226,1.684215,1.2804,0.017916,1.176229
graft_proposed_qlora_nf4,broad-instruct,42,23,gate_proj,base_model.model.model.layers.23.mlp.gate_proj,0.076231,0.490783,0.445316,0.00358,0.498056,0.526963,1.05716,4.977979,0.041826,1.252726
graft_proposed_qlora_nf4,broad-instruct,42,23,up_proj,base_model.model.model.layers.23.mlp.up_proj,0.084873,0.556433,0.510575,0.001139,0.498568,0.530375,1.183125,3.57889,0.030562,1.155519
graft_proposed_qlora_nf4,broad-instruct,42,23,down_proj,base_model.model.model.layers.23.mlp.down_proj,0.129235,0.326264,0.354306,0.000304,0.496947,0.546084,1.237603,2.239478,0.019789,1.02164
reference_vanilla_lora,broad-instruct,42,0,down_proj,base_model.model.model.layers.0.mlp.down_proj,0.224469,0.205242,0.221719,9.9e-05,0.495058,0.587596,2.916204,0.964696,0.008434,0.066085
reference_vanilla_lora,broad-instruct,42,1,gate_proj,base_model.model.model.layers.1.mlp.gate_proj,0.124173,0.163059,0.150869,0.000337,0.461929,0.55871,1.476284,1.42104,0.012633,0.068592
reference_vanilla_lora,broad-instruct,42,2,k_proj,base_model.model.model.layers.2.self_attn.k_proj,0.158239,0.161202,0.189298,0.000252,0.488398,0.558665,2.057412,0.45703,0.012367,0.068513
reference_vanilla_lora,broad-instruct,42,2,o_proj,base_model.model.model.layers.2.self_attn.o_proj,0.189137,0.158049,0.168828,0.00016,0.491575,0.571666,2.571817,0.72281,0.010076,0.066724
reference_vanilla_lora,broad-instruct,42,3,q_proj,base_model.model.model.layers.3.self_attn.q_proj,0.15743,0.206744,0.202615,0.000206,0.490715,0.556979,2.64199,0.868745,0.01213,0.06665
reference_vanilla_lora,broad-instruct,42,4,up_proj,base_model.model.model.layers.4.mlp.up_proj,0.15682,0.309032,0.289565,0.000188,0.496038,0.555508,1.566953,1.411768,0.014082,0.067486
reference_vanilla_lora,broad-instruct,42,6,v_proj,base_model.model.model.layers.6.self_attn.v_proj,0.18168,0.165254,0.189469,0.000205,0.490306,0.569024,1.98583,0.414887,0.01068,0.068641
reference_vanilla_lora,broad-instruct,42,6,down_proj,base_model.model.model.layers.6.mlp.down_proj,0.280549,0.169754,0.179762,0.000141,0.495131,0.600358,1.009452,1.234155,0.011326,0.075056
reference_vanilla_lora,broad-instruct,42,7,gate_proj,base_model.model.model.layers.7.mlp.gate_proj,0.194897,0.226173,0.208029,0.000125,0.492793,0.573132,1.787067,1.413956,0.010519,0.066574
reference_vanilla_lora,broad-instruct,42,8,k_proj,base_model.model.model.layers.8.self_attn.k_proj,0.177443,0.154652,0.178295,0.000249,0.484661,0.56717,2.244903,0.417295,0.0113,0.069039
reference_vanilla_lora,broad-instruct,42,8,o_proj,base_model.model.model.layers.8.self_attn.o_proj,0.190457,0.169358,0.180066,0.000162,0.493476,0.572913,2.40701,0.762957,0.010259,0.067148
reference_vanilla_lora,broad-instruct,42,9,q_proj,base_model.model.model.layers.9.self_attn.q_proj,0.146106,0.194529,0.190202,0.000266,0.491002,0.553727,1.454559,1.068185,0.014998,0.068557
reference_vanilla_lora,broad-instruct,42,10,up_proj,base_model.model.model.layers.10.mlp.up_proj,0.154082,0.409446,0.393275,0.000159,0.498159,0.55535,3.011595,1.371877,0.012463,0.065421
reference_vanilla_lora,broad-instruct,42,12,gate_proj,base_model.model.model.layers.12.mlp.gate_proj,0.170499,0.244461,0.22327,0.000144,0.494654,0.56315,1.85435,1.506531,0.012059,0.066837
reference_vanilla_lora,broad-instruct,42,12,down_proj,base_model.model.model.layers.12.mlp.down_proj,0.233962,0.1702,0.188213,8.9e-05,0.493965,0.592857,2.655514,0.920471,0.00811,0.066396
reference_vanilla_lora,broad-instruct,42,13,k_proj,base_model.model.model.layers.13.self_attn.k_proj,0.168266,0.140727,0.165503,0.000242,0.479782,0.564076,2.786218,0.41169,0.011325,0.068407
reference_vanilla_lora,broad-instruct,42,13,v_proj,base_model.model.model.layers.13.self_attn.v_proj,0.219645,0.109791,0.12795,0.000184,0.485028,0.587154,1.96408,0.372015,0.009126,0.069274
reference_vanilla_lora,broad-instruct,42,14,o_proj,base_model.model.model.layers.14.self_attn.o_proj,0.207596,0.140201,0.150663,0.000141,0.491362,0.579571,2.225006,0.643638,0.009078,0.06688
reference_vanilla_lora,broad-instruct,42,15,q_proj,base_model.model.model.layers.15.self_attn.q_proj,0.160327,0.193768,0.187168,0.000196,0.487002,0.560796,2.434977,0.889158,0.011926,0.066734
reference_vanilla_lora,broad-instruct,42,16,up_proj,base_model.model.model.layers.16.mlp.up_proj,0.17621,0.263884,0.245884,0.00012,0.497361,0.566684,3.523259,1.204418,0.010607,0.065372
reference_vanilla_lora,broad-instruct,42,18,gate_proj,base_model.model.model.layers.18.mlp.gate_proj,0.173964,0.218136,0.198064,0.000131,0.493653,0.564243,2.125684,1.297936,0.011308,0.066259
reference_vanilla_lora,broad-instruct,42,18,down_proj,base_model.model.model.layers.18.mlp.down_proj,0.301208,0.119943,0.133269,7.3e-05,0.489501,0.624136,1.435737,0.738977,0.006697,0.067404
reference_vanilla_lora,broad-instruct,42,19,k_proj,base_model.model.model.layers.19.self_attn.k_proj,0.153878,0.161772,0.186928,0.000311,0.483942,0.555957,1.729394,0.426575,0.012698,0.069185
reference_vanilla_lora,broad-instruct,42,20,v_proj,base_model.model.model.layers.20.self_attn.v_proj,0.222829,0.145398,0.15993,0.000185,0.487639,0.587215,1.552739,0.359469,0.009419,0.070358
reference_vanilla_lora,broad-instruct,42,20,o_proj,base_model.model.model.layers.20.self_attn.o_proj,0.245558,0.117427,0.124093,0.000131,0.486121,0.597745,1.516128,0.57148,0.008335,0.06796
reference_vanilla_lora,broad-instruct,42,21,q_proj,base_model.model.model.layers.21.self_attn.q_proj,0.175261,0.163991,0.155215,0.000191,0.485872,0.566036,2.262975,0.819756,0.011099,0.067426
reference_vanilla_lora,broad-instruct,42,22,up_proj,base_model.model.model.layers.22.mlp.up_proj,0.172467,0.24067,0.222012,0.000166,0.496868,0.56481,1.345707,1.54214,0.01321,0.067979
reference_vanilla_lora,broad-instruct,42,23,down_proj,base_model.model.model.layers.23.mlp.down_proj,0.307558,0.112584,0.121294,6.9e-05,0.491307,0.628396,2.010111,0.699348,0.00618,0.067031
reference_vanilla_lora,broad-instruct,42,24,gate_proj,base_model.model.model.layers.24.mlp.gate_proj,0.104347,0.467033,0.432983,0.000727,0.49807,0.537316,1.119308,3.384296,0.027889,0.069673
reference_vanilla_lora,broad-instruct,42,25,k_proj,base_model.model.model.layers.25.self_attn.k_proj,0.158829,0.171106,0.19568,0.000294,0.488911,0.558044,1.831161,0.473908,0.013586,0.069443
reference_vanilla_lora,broad-instruct,42,26,o_proj,base_model.model.model.layers.26.self_attn.o_proj,0.163125,0.19654,0.206672,0.000185,0.493478,0.560255,2.694933,0.87574,0.01195,0.06684
reference_vanilla_lora,broad-instruct,42,27,q_proj,base_model.model.model.layers.27.self_attn.q_proj,0.136899,0.28382,0.27289,0.000278,0.492234,0.548622,1.570868,1.211137,0.016266,0.067984
reference_vanilla_lora,broad-instruct,42,27,v_proj,base_model.model.model.layers.27.self_attn.v_proj,0.184133,0.269056,0.287921,0.000265,0.488684,0.56987,1.381471,0.493838,0.012989,0.072062
reference_vanilla_lora,broad-instruct,42,28,up_proj,base_model.model.model.layers.28.mlp.up_proj,0.123997,0.383349,0.35362,0.000283,0.49782,0.544345,1.298996,2.34773,0.019299,0.068036
reference_vanilla_lora,broad-instruct,42,29,down_proj,base_model.model.model.layers.29.mlp.down_proj,0.236601,0.189246,0.201405,0.000114,0.491443,0.594634,1.329241,1.127035,0.00933,0.068361
reference_vanilla_lora,broad-instruct,42,30,gate_proj,base_model.model.model.layers.30.mlp.gate_proj,0.110684,0.43617,0.402831,0.000445,0.498262,0.538679,1.262219,2.7243,0.02264,0.068024
reference_vanilla_lora,broad-instruct,42,31,k_proj,base_model.model.model.layers.31.self_attn.k_proj,0.099567,0.222123,0.258989,0.000582,0.490623,0.53616,1.43858,0.719951,0.021579,0.070129
reference_vanilla_lora,broad-instruct,42,32,q_proj,base_model.model.model.layers.32.self_attn.q_proj,0.154164,0.212902,0.203131,0.000258,0.490036,0.557915,1.353233,1.097987,0.014965,0.068799
reference_vanilla_lora,broad-instruct,42,32,o_proj,base_model.model.model.layers.32.self_attn.o_proj,0.213214,0.166567,0.175038,0.000145,0.490749,0.582853,1.928516,0.710518,0.009417,0.067486
reference_vanilla_lora,broad-instruct,42,33,up_proj,base_model.model.model.layers.33.mlp.up_proj,0.133191,0.462021,0.433766,0.000255,0.4978,0.547665,1.425944,2.178468,0.017113,0.067099
reference_vanilla_lora,broad-instruct,42,34,v_proj,base_model.model.model.layers.34.self_attn.v_proj,0.21233,0.154718,0.169555,0.000209,0.487062,0.584861,1.344478,0.470407,0.010525,0.071938
reference_vanilla_lora,broad-instruct,42,35,q_proj,base_model.model.model.layers.35.self_attn.q_proj,0.185348,0.2486,0.240545,0.000201,0.491689,0.56753,1.428159,0.898686,0.012463,0.068432
reference_vanilla_lora,broad-instruct,42,35,k_proj,base_model.model.model.layers.35.self_attn.k_proj,0.159926,0.194513,0.217834,0.000368,0.489387,0.557733,3.094745,0.440683,0.012742,0.068968
reference_vanilla_lora,broad-instruct,42,35,v_proj,base_model.model.model.layers.35.self_attn.v_proj,0.215025,0.126663,0.141663,0.000217,0.4859,0.584917,1.457711,0.439105,0.010431,0.072149
reference_vanilla_lora,broad-instruct,42,35,o_proj,base_model.model.model.layers.35.self_attn.o_proj,0.20041,0.164211,0.174351,0.000154,0.492672,0.575806,1.747986,0.743565,0.01001,0.067395
reference_vanilla_lora,broad-instruct,42,35,gate_proj,base_model.model.model.layers.35.mlp.gate_proj,0.129468,0.425623,0.398698,0.000268,0.496451,0.546998,1.379793,2.250502,0.01809,0.067654
reference_vanilla_lora,broad-instruct,42,35,up_proj,base_model.model.model.layers.35.mlp.up_proj,0.15751,0.312023,0.288339,0.000315,0.49745,0.556722,1.273706,2.015843,0.015821,0.068896
reference_vanilla_lora,broad-instruct,42,35,down_proj,base_model.model.model.layers.35.mlp.down_proj,0.346289,0.11231,0.122587,6.1e-05,0.487281,0.645687,1.571823,0.645983,0.005793,0.068454
reference_vanilla_lora,broad-instruct,43,0,down_proj,base_model.model.model.layers.0.mlp.down_proj,0.242883,0.200026,0.215709,8.4e-05,0.494437,0.596597,3.062166,0.868186,0.00759,0.066008
reference_vanilla_lora,broad-instruct,43,1,gate_proj,base_model.model.model.layers.1.mlp.gate_proj,0.147007,0.186964,0.176523,0.000292,0.455363,0.567954,1.132623,1.423907,0.012658,0.070805
reference_vanilla_lora,broad-instruct,43,2,k_proj,base_model.model.model.layers.2.self_attn.k_proj,0.186053,0.148396,0.173992,0.000212,0.484302,0.570883,2.177413,0.379819,0.010278,0.068261
reference_vanilla_lora,broad-instruct,43,2,o_proj,base_model.model.model.layers.2.self_attn.o_proj,0.211264,0.139932,0.148903,0.000144,0.490978,0.581433,2.176553,0.646017,0.009006,0.066733
reference_vanilla_lora,broad-instruct,43,3,q_proj,base_model.model.model.layers.3.self_attn.q_proj,0.167921,0.232831,0.229948,0.000211,0.490143,0.561229,1.654535,0.901429,0.012586,0.067242
reference_vanilla_lora,broad-instruct,43,4,up_proj,base_model.model.model.layers.4.mlp.up_proj,0.161564,0.313602,0.293944,0.000165,0.495862,0.557428,1.681068,1.309435,0.013061,0.066816
reference_vanilla_lora,broad-instruct,43,6,v_proj,base_model.model.model.layers.6.self_attn.v_proj,0.194714,0.142992,0.164668,0.000191,0.48944,0.574892,2.807845,0.363277,0.009352,0.067882
reference_vanilla_lora,broad-instruct,43,6,down_proj,base_model.model.model.layers.6.mlp.down_proj,0.296802,0.148578,0.158662,0.000139,0.494843,0.60833,1.013443,1.1764,0.010796,0.074896
reference_vanilla_lora,broad-instruct,43,7,gate_proj,base_model.model.model.layers.7.mlp.gate_proj,0.190392,0.243138,0.223922,0.000113,0.492333,0.57166,3.131441,1.368753,0.010183,0.065509
reference_vanilla_lora,broad-instruct,43,8,k_proj,base_model.model.model.layers.8.self_attn.k_proj,0.166282,0.162601,0.187608,0.000265,0.48606,0.56226,2.204318,0.442733,0.011988,0.068961
reference_vanilla_lora,broad-instruct,43,8,o_proj,base_model.model.model.layers.8.self_attn.o_proj,0.215922,0.147501,0.155975,0.000142,0.492235,0.584529,2.414281,0.653671,0.00879,0.066789
reference_vanilla_lora,broad-instruct,43,9,q_proj,base_model.model.model.layers.9.self_attn.q_proj,0.161071,0.184542,0.181659,0.000205,0.489728,0.560007,2.817941,0.838966,0.011779,0.066378
reference_vanilla_lora,broad-instruct,43,10,up_proj,base_model.model.model.layers.10.mlp.up_proj,0.16237,0.37312,0.357689,0.000148,0.49791,0.558795,3.487423,1.284566,0.01167,0.065517
reference_vanilla_lora,broad-instruct,43,12,gate_proj,base_model.model.model.layers.12.mlp.gate_proj,0.174123,0.227762,0.20665,0.000128,0.494133,0.564881,2.297731,1.412132,0.011303,0.065806
reference_vanilla_lora,broad-instruct,43,12,down_proj,base_model.model.model.layers.12.mlp.down_proj,0.262181,0.147631,0.162985,8.3e-05,0.493186,0.606071,2.143574,0.845102,0.007446,0.067105
reference_vanilla_lora,broad-instruct,43,13,k_proj,base_model.model.model.layers.13.self_attn.k_proj,0.147835,0.154526,0.182974,0.000316,0.482025,0.55563,2.009696,0.485937,0.013368,0.069051
reference_vanilla_lora,broad-instruct,43,13,v_proj,base_model.model.model.layers.13.self_attn.v_proj,0.216757,0.114975,0.133122,0.000185,0.484402,0.585991,2.492038,0.36685,0.008999,0.068662
reference_vanilla_lora,broad-instruct,43,14,o_proj,base_model.model.model.layers.14.self_attn.o_proj,0.202368,0.14943,0.160338,0.000141,0.491908,0.577323,2.859782,0.655917,0.009252,0.066559
reference_vanilla_lora,broad-instruct,43,15,q_proj,base_model.model.model.layers.15.self_attn.q_proj,0.174585,0.222935,0.216452,0.000201,0.486688,0.566632,1.458091,0.88272,0.011839,0.068411
reference_vanilla_lora,broad-instruct,43,16,up_proj,base_model.model.model.layers.16.mlp.up_proj,0.180282,0.28517,0.267727,0.000126,0.497338,0.568391,2.334824,1.219716,0.010742,0.065888
reference_vanilla_lora,broad-instruct,43,18,gate_proj,base_model.model.model.layers.18.mlp.gate_proj,0.167731,0.236046,0.214085,0.000132,0.493682,0.561599,3.034722,1.299546,0.011322,0.065587
reference_vanilla_lora,broad-instruct,43,18,down_proj,base_model.model.model.layers.18.mlp.down_proj,0.303589,0.192176,0.204614,7.6e-05,0.489205,0.62448,1.718827,0.735501,0.006665,0.068199
reference_vanilla_lora,broad-instruct,43,19,k_proj,base_model.model.model.layers.19.self_attn.k_proj,0.158633,0.142804,0.16713,0.000265,0.481941,0.559202,2.088831,0.396719,0.011809,0.06865
reference_vanilla_lora,broad-instruct,43,20,v_proj,base_model.model.model.layers.20.self_attn.v_proj,0.205475,0.14588,0.162306,0.000212,0.487796,0.578896,1.733847,0.3847,0.01008,0.070061
reference_vanilla_lora,broad-instruct,43,20,o_proj,base_model.model.model.layers.20.self_attn.o_proj,0.235238,0.180246,0.187973,0.000138,0.487651,0.593046,1.485089,0.605014,0.008824,0.068217
reference_vanilla_lora,broad-instruct,43,21,q_proj,base_model.model.model.layers.21.self_attn.q_proj,0.191623,0.147813,0.140021,0.000175,0.484869,0.572064,1.567682,0.791688,0.010719,0.068325
reference_vanilla_lora,broad-instruct,43,22,up_proj,base_model.model.model.layers.22.mlp.up_proj,0.168417,0.305308,0.286211,0.000167,0.496688,0.563078,1.725192,1.478129,0.012662,0.067188
reference_vanilla_lora,broad-instruct,43,23,down_proj,base_model.model.model.layers.23.mlp.down_proj,0.305054,0.132712,0.141957,8.7e-05,0.491616,0.624327,1.162666,0.865773,0.00765,0.069807
reference_vanilla_lora,broad-instruct,43,24,gate_proj,base_model.model.model.layers.24.mlp.gate_proj,0.125018,0.37146,0.340186,0.000383,0.49741,0.545343,1.216277,2.567246,0.021156,0.069433
reference_vanilla_lora,broad-instruct,43,25,k_proj,base_model.model.model.layers.25.self_attn.k_proj,0.146984,0.206422,0.233052,0.000309,0.489539,0.55378,2.470046,0.470812,0.013498,0.068662
reference_vanilla_lora,broad-instruct,43,26,o_proj,base_model.model.model.layers.26.self_attn.o_proj,0.188949,0.168496,0.177664,0.000167,0.492803,0.571076,2.319656,0.757121,0.010331,0.066646
reference_vanilla_lora,broad-instruct,43,27,q_proj,base_model.model.model.layers.27.self_attn.q_proj,0.131922,0.259351,0.248006,0.000274,0.49289,0.547014,2.123706,1.174378,0.015773,0.067054
reference_vanilla_lora,broad-instruct,43,27,v_proj,base_model.model.model.layers.27.self_attn.v_proj,0.173005,0.225994,0.246641,0.000246,0.489569,0.565623,1.660241,0.482235,0.012684,0.070404
reference_vanilla_lora,broad-instruct,43,28,up_proj,base_model.model.model.layers.28.mlp.up_proj,0.13406,0.366597,0.338871,0.000304,0.49751,0.548302,1.265843,2.264322,0.018613,0.068411
reference_vanilla_lora,broad-instruct,43,29,down_proj,base_model.model.model.layers.29.mlp.down_proj,0.250132,0.142236,0.154214,0.000101,0.490085,0.601798,1.47328,1.019694,0.008442,0.06783
reference_vanilla_lora,broad-instruct,43,30,gate_proj,base_model.model.model.layers.30.mlp.gate_proj,0.114207,0.416336,0.382039,0.000326,0.498058,0.540117,1.565771,2.352113,0.019547,0.06786
reference_vanilla_lora,broad-instruct,43,31,k_proj,base_model.model.model.layers.31.self_attn.k_proj,0.111216,0.194716,0.22927,0.000424,0.489918,0.54007,3.422981,0.559296,0.016764,0.067915
reference_vanilla_lora,broad-instruct,43,32,q_proj,base_model.model.model.layers.32.self_attn.q_proj,0.146479,0.248616,0.240221,0.000255,0.491021,0.553927,1.488056,1.11808,0.015239,0.068645
reference_vanilla_lora,broad-instruct,43,32,o_proj,base_model.model.model.layers.32.self_attn.o_proj,0.196078,0.172237,0.181305,0.000151,0.492089,0.575338,2.28023,0.73792,0.00978,0.066658
reference_vanilla_lora,broad-instruct,43,33,up_proj,base_model.model.model.layers.33.mlp.up_proj,0.126942,0.407426,0.374409,0.000402,0.497993,0.545234,1.237171,2.570222,0.02019,0.069093
reference_vanilla_lora,broad-instruct,43,34,v_proj,base_model.model.model.layers.34.self_attn.v_proj,0.204895,0.141008,0.157021,0.000214,0.487771,0.581496,1.772538,0.458996,0.01027,0.070849
reference_vanilla_lora,broad-instruct,43,35,q_proj,base_model.model.model.layers.35.self_attn.q_proj,0.159643,0.292426,0.282645,0.000239,0.492763,0.558141,1.357006,1.051714,0.014585,0.068618
reference_vanilla_lora,broad-instruct,43,35,k_proj,base_model.model.model.layers.35.self_attn.k_proj,0.168504,0.18816,0.210734,0.000287,0.488662,0.56163,1.934798,0.430541,0.012449,0.069251
reference_vanilla_lora,broad-instruct,43,35,v_proj,base_model.model.model.layers.35.self_attn.v_proj,0.228581,0.130339,0.146649,0.000164,0.485751,0.591079,2.001094,0.37343,0.008871,0.069866
reference_vanilla_lora,broad-instruct,43,35,o_proj,base_model.model.model.layers.35.self_attn.o_proj,0.19653,0.168528,0.179032,0.000152,0.49303,0.574229,2.702573,0.707235,0.009521,0.066262
reference_vanilla_lora,broad-instruct,43,35,gate_proj,base_model.model.model.layers.35.mlp.gate_proj,0.126854,0.422616,0.394608,0.000327,0.496414,0.545941,1.307752,2.40557,0.019337,0.068669
